ID,Name,Class,Type,CD,Region,Parent,Slug,Lat,Lng,CoordSrc,Pop2021,Pop2016,Dwellings2021,LandKm2,PopSrc,DistWinnipegKM,DistBrandonKM,Score,Gate,DeferReason
MB-4602027,"Roseau River 2",CSD,"Community",02,Eastman,,roseau-river-2,49.18417,-96.82556,CGN,564,558,169,22.18,"StatCan 98-10-0002",82,237,49.3,DEFER,"score < 50"
MB-4615067,"Keeseekoowenin 61",CSD,"Community",15,Westman,,keeseekoowenin-61,50.54444,-100.29861,CGN,472,386,175,21.42,"StatCan 98-10-0002",236,81,49,DEFER,"score < 50"
MB-4615071,"Rolling River 67",CSD,"Community",15,Westman,,rolling-river-67,50.45556,-99.98611,CGN,379,361,139,63.07,"StatCan 98-10-0002",212,68,49,DEFER,"score < 50"
MB-UNP-austin,"Austin",COMMUNITY,"Local Urban District",08,Central Plains,,austin,49.95028,-98.93611,CGN,422,,,,"Wikidata P1082 (census-sourced)",129,74,49,DEFER,"score < 50"
MB-4618067,"Fairford 50",CSD,"Community",18,Interlake,,fairford-50,51.58556,-98.71028,CGN,1144,1169,354,77.08,"StatCan 98-10-0002",218,212,48.9,DEFER,"score < 50"
MB-4617064,"Ethelbert",CSD,"Rural Municipality",17,Parkland,,ethelbert,51.52917,-100.49306,CGN,648,607,366,1134.59,"StatCan 98-10-0002",298,191,48.4,DEFER,"score < 50"
MB-UNP-miami,"Miami",COMMUNITY,"Local Urban District",03,Pembina Valley,,miami,49.37111,-98.24389,CGN,464,,,,"GeoNames (census-derived)",99,134,48.4,DEFER,"score < 50"
MB-4618055,"Dog Creek 46",CSD,"Community",18,Interlake,,dog-creek-46,50.90833,-98.59722,CGN,899,874,256,54.48,"StatCan 98-10-0002",153,152,48.2,DEFER,"score < 50"
MB-4621064,"Flin Flon (Part)",CSD,"City",21,Northern Manitoba,,flin-flon-part,54.76806,-101.86417,CGN,4940,4991,2533,13.14,"StatCan 98-10-0002",630,562,48.2,BUILD,""
MB-UNP-norway-house,"Norway House",COMMUNITY,"Northern Community",22,Northern Manitoba,,norway-house,53.99028,-97.81556,CGN,5753,4807,1298,,"GeoNames (census-derived)",458,483,47.8,BUILD,""
MB-4622058,"Norway House 17",CSD,"Northern Community",22,Northern Manitoba,,norway-house-17,53.99028,-97.81556,CGN,5390,4807,1298,82.12,"StatCan 98-10-0002",458,483,47.6,DEFER,"consolidated into the Norway House community page (same settlement)"
MB-4613062,"Brokenhead 4",CSD,"Indian Reserve",13,Interlake,,brokenhead-4,50.23940,-96.48809,GeoNames,434,516,178,54.95,"StatCan 98-10-0002",60,251,47.5,DEFER,"score < 50"
MB-4609027,"Dakota Tipi 1",CSD,"Community",09,Central Plains,,dakota-tipi-1,49.94722,-98.35000,CGN,226,156,72,0.37,"StatCan 98-10-0002",87,115,47.3,DEFER,"score < 50"
MB-4619077,"Berens River 13",CSD,"Northern Community",19,Northern Manitoba,,berens-river-13,52.36528,-97.02917,CGN,1161,1039,321,26.15,"StatCan 98-10-0002",275,346,47,DEFER,"score < 50"
MB-UNP-ashern,"Ashern",COMMUNITY,"Local Urban District",15,Westman,,ashern,51.18222,-98.34556,CGN,609,,,,"Wikidata P1082 (census-sourced)",167,187,47,DEFER,"score < 50"
MB-4616046,"Valley River 63A",CSD,"Community",16,Parkland,,valley-river-63a,51.24806,-100.14306,CGN,360,353,119,46.2,"StatCan 98-10-0002",260,156,46.2,DEFER,"score < 50"
MB-4619052,"Bloodvein 12",CSD,"Community",19,Northern Manitoba,,bloodvein-12,51.79083,-96.70528,CGN,640,687,202,15.73,"StatCan 98-10-0002",213,314,45.7,DEFER,"score < 50"
MB-UNP-camperville,"Camperville",COMMUNITY,"Northern Community",17,Parkland,,camperville,51.98833,-100.14278,CGN,820,,,,"GeoNames (census-derived)",314,238,45.4,DEFER,"score < 50"
MB-4618063,"Little Saskatchewan 48",CSD,"Community",18,Interlake,,little-saskatchewan-48,51.68194,-98.56111,CGN,627,313,195,29.12,"StatCan 98-10-0002",222,226,45.3,DEFER,"score < 50"
MB-UNP-la-riviere,"La Rivière",COMMUNITY,"Local Urban District",04,Pembina Valley,,la-riviere,49.23833,-98.67889,CGN,174,,,,"Wikidata P1082 (census-sourced)",133,114,44,DEFER,"score < 50"
MB-4621052,"Kelsey",CSD,"Rural Municipality",21,Northern Manitoba,,kelsey,54.15833,-101.37500,CGN,2181,2419,1041,850.41,"StatCan 98-10-0002",555,489,43.9,DEFER,"score < 50"
MB-4609026,"Dakota Plains 6A",CSD,"Community",09,Central Plains,,dakota-plains-6a,49.81667,-98.52639,CGN,98,76,48,5.49,"StatCan 98-10-0002",100,102,43.3,DEFER,"score < 50"
MB-4615072,"Rolling River 67B",CSD,"Community",15,Westman,,rolling-river-67b,50.45556,-99.98611,CGN,56,46,12,3.32,"StatCan 98-10-0002",212,68,43.1,DEFER,"score < 50"
MB-4601070,"Buffalo Point 36",CSD,"Indian Reserve",01,Eastman,,buffalo-point-36,49.01108,-95.23937,GeoNames,219,168,292,16.6,"StatCan 98-10-0002",169,353,42.8,DEFER,"score < 50"
MB-4619062,"Dauphin River 48A",CSD,"Northern Community",19,Northern Manitoba,,dauphin-river-48a,51.95972,-98.06528,CGN,213,0,79,3.4,"StatCan 98-10-0002",239,269,42.7,DEFER,"score < 50"
MB-4608060,"WestLake-Gladstone",CSD,"Community",08,Central Plains,,westlake-gladstone,,,,3273,3154,1216,1909.82,"StatCan 98-10-0002",,,42.4,DEFER,"no verified coordinates"
MB-4618076,"Bifrost-Riverton",CSD,"Community",18,Interlake,,bifrost-riverton,,,,3320,3378,1598,1643.14,"StatCan 98-10-0002",,,42.4,DEFER,"no verified coordinates"
MB-4622800,"Wasagamack",CSD,"Community",22,Northern Manitoba,,wasagamack,53.90833,-94.94583,CGN,2088,1403,417,77.9,"StatCan 98-10-0002",471,567,42.3,DEFER,"score < 50"
MB-4607066,"North Cypress-Langford",CSD,"Community",07,Westman,,north-cypress-langford,,,,3011,2745,963,1762.3,"StatCan 98-10-0002",,,42.2,DEFER,"no verified coordinates"
MB-4616048,"Hillsburg-Roblin-Shell River",CSD,"Community",16,Parkland,,hillsburg-roblin-shell-river,,,,3089,3214,1638,1694.95,"StatCan 98-10-0002",,,42.2,DEFER,"no verified coordinates"
MB-4621071,"Snow Lake",CSD,"Town",21,Northern Manitoba,,snow-lake,54.87889,-100.03667,CGN,1088,899,604,1166.64,"StatCan 98-10-0002",588,559,42.1,DEFER,"score < 50"
MB-4606031,"Wallace-Woodworth",CSD,"Community",06,Westman,,wallace-woodworth,,,,2748,2948,1144,1977.43,"StatCan 98-10-0002",,,42,DEFER,"no verified coordinates"
MB-4620042,"Swan Valley West",CSD,"Community",20,Parkland,,swan-valley-west,,,,2759,2829,1232,1716.84,"StatCan 98-10-0002",,,42,DEFER,"no verified coordinates"
MB-4623022,"Gillam",CSD,"Local Government District",23,Northern Manitoba,,gillam,56.45833,-94.20833,CGN,1007,1201,588,1994.44,"StatCan 98-10-0002",755,828,42,DEFER,"score < 50"
MB-4607052,"Souris-Glenwood",CSD,"Community",07,Westman,,souris-glenwood,,,,2547,2562,1128,579.69,"StatCan 98-10-0002",,,41.9,DEFER,"no verified coordinates"
MB-4616030,"Russell-Binscarth",CSD,"Community",16,Parkland,,russell-binscarth,,,,2596,2442,1243,569.7,"StatCan 98-10-0002",,,41.9,DEFER,"no verified coordinates"
MB-4602024,"Emerson-Franklin",CSD,"Community",02,Eastman,,emerson-franklin,,,,2437,2537,1134,970.19,"StatCan 98-10-0002",,,41.8,DEFER,"no verified coordinates"
MB-4605032,"Boissevain-Morton",CSD,"Community",05,Westman,,boissevain-morton,,,,2309,2353,1141,1102.38,"StatCan 98-10-0002",,,41.7,DEFER,"no verified coordinates"
MB-4622059,"Nelson House 170",CSD,"Northern Community",22,Northern Manitoba,,nelson-house-170,55.78333,-98.88833,CGN,2397,2500,511,17.25,"StatCan 98-10-0002",665,664,41.7,DEFER,"score < 50"
MB-4618056,"West Interlake",CSD,"Community",18,Interlake,,west-interlake,,,,2228,2162,1314,1643.72,"StatCan 98-10-0002",,,41.6,DEFER,"no verified coordinates"
MB-4615056,"Prairie View",CSD,"Community",15,Westman,,prairie-view,,,,2161,2088,970,1694.69,"StatCan 98-10-0002",,,41.5,DEFER,"no verified coordinates"
MB-4619061,"Jackhead 43",CSD,"Indian Reserve",19,Northern Manitoba,,jackhead-43,51.92627,-97.31140,GeoNames,267,207,102,12.11,"StatCan 98-10-0002",226,296,41.5,DEFER,"score < 50"
MB-4622801,"St. Theresa Point",CSD,"First Nation Administrative Location",22,Northern Manitoba,,st-theresa-point,53.81729,-94.85124,CGN,3417,3262,636,147.93,"StatCan 98-10-0002",463,563,41.5,DEFER,"score < 50"
MB-UNP-wasagaming,"Wasagaming",COMMUNITY,"Community",15,Westman,,wasagaming,50.65833,-99.96861,CGN,33,,,,"GeoNames (census-derived)",218,90,41.4,DEFER,"score < 50"
MB-UNP-oxford-house,"Oxford House",COMMUNITY,"Northern Community",22,Northern Manitoba,,oxford-house,54.94833,-95.26556,CGN,1950,,,,"GeoNames (census-derived)",576,650,41.3,DEFER,"score < 50"
MB-4615070,"Harrison Park",CSD,"Community",15,Westman,,harrison-park,,,,1852,1617,1769,964.55,"StatCan 98-10-0002",,,41.2,DEFER,"no verified coordinates"
MB-4615063,"Yellowhead",CSD,"Community",15,Westman,,yellowhead,,,,1841,1948,1227,1093.17,"StatCan 98-10-0002",,,41.2,DEFER,"no verified coordinates"
MB-4622051,"Cross Lake 19",CSD,"Northern Community",22,Northern Manitoba,,cross-lake-19,54.62583,-97.77889,CGN,1865,1607,430,23.18,"StatCan 98-10-0002",528,551,41.2,DEFER,"score < 50"
MB-4607046,"Oakland-Wawanesa",CSD,"Community",07,Westman,,oakland-wawanesa,,,,1758,1690,670,578.82,"StatCan 98-10-0002",,,41.1,DEFER,"no verified coordinates"
MB-4608032,"Norfolk-Treherne",CSD,"Community",08,Central Plains,,norfolk-treherne,,,,1770,1751,685,737.9,"StatCan 98-10-0002",,,41.1,DEFER,"no verified coordinates"
MB-4605062,"Grassland",CSD,"Community",05,Westman,,grassland,,,,1583,1561,617,1350.34,"StatCan 98-10-0002",,,40.9,DEFER,"no verified coordinates"
MB-4605071,"Prairie Lakes",CSD,"Community",05,Westman,,prairie-lakes,,,,1625,1453,1183,1070.95,"StatCan 98-10-0002",,,40.9,DEFER,"no verified coordinates"
MB-4620051,"Minitonas-Bowsman",CSD,"Community",20,Parkland,,minitonas-bowsman,,,,1587,1653,758,1199.17,"StatCan 98-10-0002",,,40.9,DEFER,"no verified coordinates"
MB-4605038,"Deloraine-Winchester",CSD,"Community",05,Westman,,deloraine-winchester,,,,1478,1489,929,728.13,"StatCan 98-10-0002",,,40.8,DEFER,"no verified coordinates"
MB-4616020,"Riding Mountain West",CSD,"Community",16,Parkland,,riding-mountain-west,,,,1442,1420,987,1624.99,"StatCan 98-10-0002",,,40.7,DEFER,"no verified coordinates"
MB-4621025,"Grand Rapids",CSD,"Town",21,Northern Manitoba,,grand-rapids,53.17833,-99.26472,CGN,213,268,150,74.27,"StatCan 98-10-0002",394,373,40.6,DEFER,"score < 50"
MB-4604052,"Cartwright-Roblin",CSD,"Community",04,Pembina Valley,,cartwright-roblin,,,,1336,1308,489,705.27,"StatCan 98-10-0002",,,40.5,DEFER,"no verified coordinates"
MB-4617075,"Lakeshore",CSD,"Community",17,Parkland,,lakeshore,,,,1186,1363,861,1295.64,"StatCan 98-10-0002",,,40.3,DEFER,"no verified coordinates"
MB-4605056,"Two Borders",CSD,"Community",05,Westman,,two-borders,,,,1120,1175,588,2321.73,"StatCan 98-10-0002",,,40.2,DEFER,"no verified coordinates"
MB-4607039,"Glenboro-South Cypress",CSD,"Community",07,Westman,,glenboro-south-cypress,,,,1123,1550,484,1071.64,"StatCan 98-10-0002",,,40.2,DEFER,"no verified coordinates"
MB-4608055,"Glenella-Lansdowne",CSD,"Community",08,Central Plains,,glenella-lansdowne,,,,1133,1181,419,1274.74,"StatCan 98-10-0002",,,40.2,DEFER,"no verified coordinates"
MB-4615074,"Minto-Odanah",CSD,"Community",15,Westman,,minto-odanah,,,,1121,1189,454,746.31,"StatCan 98-10-0002",,,40.2,DEFER,"no verified coordinates"
MB-4622048,"Garden Hill First Nation",CSD,"Indian Reserve",22,Northern Manitoba,,garden-hill-first-nation,,,,3054,2603,665,83.05,"StatCan 98-10-0002",,,40.2,DEFER,"no verified coordinates"
MB-4619045,"Division No. 19, Unorganized",CSD,"Unorganized",19,Northern Manitoba,,division-no-19-unorganized,,,,2839,2900,3554,59723.04,"StatCan 98-10-0002",,,40.1,DEFER,"no verified coordinates"
MB-4615092,"Clanwilliam-Erickson",CSD,"Community",15,Westman,,clanwilliam-erickson,,,,1012,860,834,358.05,"StatCan 98-10-0002",,,40,DEFER,"no verified coordinates"
MB-4623056,"Churchill",CSD,"Town",23,Northern Manitoba,,churchill,58.78083,-94.18694,CGN,870,899,540,50.83,"StatCan 98-10-0002",1006,1060,39.7,DEFER,"score < 50"
MB-4621027,"Grand Rapids 33",CSD,"Indian Reserve",21,Northern Manitoba,,grand-rapids-33,53.20832,-99.30075,GeoNames,947,868,284,18.91,"StatCan 98-10-0002",398,376,39.6,DEFER,"score < 50"
MB-4621043,"Opaskwayak Cree Nation 21E",CSD,"Indian Reserve",21,Northern Manitoba,,opaskwayak-cree-nation-21e,,,,2210,2473,570,24.73,"StatCan 98-10-0002",,,39.6,DEFER,"no verified coordinates"
MB-4622063,"Split Lake 171",CSD,"Locality",22,Northern Manitoba,,split-lake-171,56.01667,-95.82667,CGN,2232,2044,421,130.23,"StatCan 98-10-0002",686,739,39.6,DEFER,"score < 50"
MB-4622046,"Division No. 22, Unorganized",CSD,"Unorganized",22,Northern Manitoba,,division-no-22-unorganized,,,,2162,2700,1139,85723.96,"StatCan 98-10-0002",,,39.5,DEFER,"no verified coordinates"
MB-4622052,"Cross Lake 19A",CSD,"Indian Reserve",22,Northern Manitoba,,cross-lake-19a,54.65135,-97.76848,GeoNames,2045,1922,421,6.05,"StatCan 98-10-0002",531,554,39.4,DEFER,"score < 50"
MB-4621078,"Division No. 21, Unorganized",CSD,"Unorganized",21,Northern Manitoba,,division-no-21-unorganized,,,,1712,1857,1239,40578.97,"StatCan 98-10-0002",,,39,DEFER,"no verified coordinates"
MB-4623047,"Lynn Lake",CSD,"Local Government District",23,Northern Manitoba,,lynn-lake,56.85167,-101.04667,CGN,579,494,293,867.53,"StatCan 98-10-0002",815,782,38.9,DEFER,"score < 50"
MB-4622049,"God's Lake 23",CSD,"Indian Reserve",22,Northern Manitoba,,god-s-lake-23,,,,1520,1211,376,36.66,"StatCan 98-10-0002",,,38.8,DEFER,"no verified coordinates"
MB-4616017,"Waywayseecappo First Nation",CSD,"Indian Reserve",16,Parkland,,waywayseecappo-first-nation,,,,1409,1365,452,96.64,"StatCan 98-10-0002",,,38.7,DEFER,"no verified coordinates"
MB-4619056,"Fisher River 44",CSD,"Indian Reserve",19,Northern Manitoba,,fisher-river-44,,,,1449,1473,518,55.17,"StatCan 98-10-0002",,,38.7,DEFER,"no verified coordinates"
MB-4601094,"Division No.  1, Unorganized",CSD,"Unorganized",01,Eastman,,division-no-1-unorganized,,,,1380,1023,3062,4103.28,"StatCan 98-10-0002",,,38.6,DEFER,"no verified coordinates"
MB-4621029,"Chemawawin 2",CSD,"Indian Reserve",21,Northern Manitoba,,chemawawin-2,,,,1264,1252,375,2.51,"StatCan 98-10-0002",,,38.4,DEFER,"no verified coordinates"
MB-UNP-birch-river,"Birch River",COMMUNITY,"Local Urban District",20,Parkland,,birch-river,52.39611,-101.10389,CGN,144,,,,"GeoNames (census-derived)",392,295,38.2,DEFER,"score < 50"
MB-4618061,"Obushkudayang",CSD,"Community",18,Interlake,,obushkudayang,,,,957,0,312,4.58,"StatCan 98-10-0002",,,37.9,DEFER,"no verified coordinates"
MB-4623034,"Leaf Rapids",CSD,"Town",23,Northern Manitoba,,leaf-rapids,56.46194,-100.01056,CGN,351,582,266,1237.66,"StatCan 98-10-0002",755,735,37.8,DEFER,"score < 50"
MB-4621058,"Moose Lake 31A",CSD,"Indian Reserve",21,Northern Manitoba,,moose-lake-31a,53.70273,-100.32746,GeoNames,837,1124,172,3.87,"StatCan 98-10-0002",477,429,37.7,DEFER,"score < 50"
MB-4615047,"Ellice-Archie",CSD,"Community",15,Westman,,ellice-archie,,,,831,887,392,1153.14,"StatCan 98-10-0002",,,37.6,DEFER,"no verified coordinates"
MB-4622067,"Cross Lake 19E",CSD,"Northern Community",22,Northern Manitoba,,cross-lake-19e,54.62583,-97.77889,CGN,763,846,161,7.32,"StatCan 98-10-0002",528,551,37.4,DEFER,"score < 50"
MB-UNP-cranberry-portage,"Cranberry Portage",COMMUNITY,"Local Urban District",21,Northern Manitoba,,cranberry-portage,54.58611,-101.37722,CGN,771,,,,"GeoNames (census-derived)",596,536,37.4,DEFER,"score < 50"
MB-4622056,"Red Sucker Lake 1976",CSD,"Northern Community",22,Northern Manitoba,,red-sucker-lake-1976,54.16000,-93.56722,CGN,725,757,181,2.34,"StatCan 98-10-0002",533,648,37.3,DEFER,"score < 50"
MB-4605044,"Brenda-Waskada",CSD,"Community",05,Westman,,brenda-waskada,,,,650,674,332,775.64,"StatCan 98-10-0002",,,37.1,DEFER,"no verified coordinates"
MB-UNP-gods-river,"Gods River",COMMUNITY,"Community",22,Northern Manitoba,,gods-river,54.84167,-94.09000,CGN,643,,,,"GeoNames (census-derived)",588,683,37.1,DEFER,"score < 50"
MB-4623037,"South Indian Lake",CSD,"Northern Community",23,Northern Manitoba,,south-indian-lake,56.78028,-98.93028,CGN,578,941,147,10.54,"StatCan 98-10-0002",775,774,36.9,DEFER,"score < 50"
MB-4620055,"Mountain (North)",CSD,"Community",20,Parkland,,mountain-north,,,,537,559,297,988.01,"StatCan 98-10-0002",,,36.7,DEFER,"no verified coordinates"
MB-UNP-chater,"Chater",COMMUNITY,"Community",07,Westman,,chater,49.86722,-99.83139,CGN,,,,,"",193,9,36.7,DEFER,"no grounded population"
MB-UNP-roseland,"Roseland",COMMUNITY,"Community",07,Westman,,roseland,49.79806,-100.07556,CGN,,,,,"",211,11,36.7,DEFER,"no grounded population"
MB-UNP-villette,"Villette",COMMUNITY,"Unincorporated Community",07,Westman,,villette,49.81694,-100.09778,CGN,,,,,"",212,11,36.7,DEFER,"no grounded population"
MB-UNP-brandon-hills,"Brandon Hills",COMMUNITY,"Unincorporated Community",07,Westman,,brandon-hills,49.75472,-99.87083,CGN,,,,,"",197,12,36.6,DEFER,"no grounded population"
MB-UNP-forrest,"Forrest",COMMUNITY,"Community",07,Westman,,forrest,49.96639,-99.93667,CGN,,,,,"",200,13,36.6,DEFER,"no grounded population"
MB-UNP-kemnay,"Kemnay",COMMUNITY,"Community",07,Westman,,kemnay,49.84167,-100.13417,CGN,,,,,"",215,13,36.6,DEFER,"no grounded population"
MB-UNP-brandon-north,"Brandon North",COMMUNITY,"Unincorporated Community",07,Westman,,brandon-north,49.99778,-99.93167,CGN,,,,,"",200,17,36.5,DEFER,"no grounded population"
MB-UNP-carnegie,"Carnegie",COMMUNITY,"Unincorporated Community",07,Westman,,carnegie,49.97472,-100.09000,CGN,,,,,"",211,17,36.5,DEFER,"no grounded population"
MB-UNP-cottonwoods,"Cottonwoods",COMMUNITY,"Community",07,Westman,,cottonwoods,49.84972,-99.70000,CGN,,,,,"",184,18,36.5,DEFER,"no grounded population"
MB-UNP-deacon,"Deacon",COMMUNITY,"Unincorporated Community",13,Interlake,,deacon,49.84944,-96.93500,CGN,,,,,"",15,216,36.5,DEFER,"no grounded population"
MB-UNP-deacons-corner,"Deacons Corner",COMMUNITY,"Community",11,Winnipeg Metro,,deacons-corner,49.82028,-96.93417,CGN,,,,,"",17,216,36.5,DEFER,"no grounded population"
MB-UNP-douglas,"Douglas",COMMUNITY,"Community",07,Westman,,douglas,49.89333,-99.71056,CGN,,,,,"",184,18,36.5,DEFER,"no grounded population"
MB-UNP-douglas-station,"Douglas Station",COMMUNITY,"Unincorporated Community",07,Westman,,douglas-station,49.89222,-99.71000,CGN,,,,,"",184,18,36.5,DEFER,"no grounded population"
MB-UNP-emesville,"Emesville",COMMUNITY,"Unincorporated Community",13,Interlake,,emesville,50.03861,-97.13722,CGN,,,,,"",16,202,36.5,DEFER,"no grounded population"
MB-UNP-hacienda,"Hacienda",COMMUNITY,"Unincorporated Community",11,Winnipeg Metro,,hacienda,49.86056,-97.36361,CGN,,,,,"",17,185,36.5,DEFER,"no grounded population"
MB-UNP-knox,"Knox",COMMUNITY,"Unincorporated Community",07,Westman,,knox,49.99889,-99.97194,CGN,,,,,"",203,17,36.5,DEFER,"no grounded population"
MB-UNP-lilyfield,"Lilyfield",COMMUNITY,"Unincorporated Community",13,Interlake,,lilyfield,50.00472,-97.27583,CGN,,,,,"",16,192,36.5,DEFER,"no grounded population"
MB-UNP-parkdale,"Parkdale",COMMUNITY,"Unincorporated Community",13,Interlake,,parkdale,50.04194,-97.03583,CGN,,,,,"",18,210,36.5,DEFER,"no grounded population"
MB-UNP-prairie-grove,"Prairie Grove",COMMUNITY,"Community",02,Eastman,,prairie-grove,49.79694,-96.95972,CGN,,,,,"",17,215,36.5,DEFER,"no grounded population"
MB-4622065,"York Landing",CSD,"Community",22,Northern Manitoba,,york-landing,56.08889,-96.10167,CGN,455,443,143,13.32,"StatCan 98-10-0002",692,740,36.4,DEFER,"score < 50"
MB-UNP-blackdale,"Blackdale",COMMUNITY,"Unincorporated Community",13,Interlake,,blackdale,50.06417,-97.13444,CGN,,,,,"",19,203,36.4,DEFER,"no grounded population"
MB-UNP-diamond,"Diamond",COMMUNITY,"Unincorporated Community",11,Winnipeg Metro,,diamond,49.83667,-97.41056,CGN,,,,,"",21,182,36.4,DEFER,"no grounded population"
MB-UNP-dugald,"Dugald",COMMUNITY,"Community",12,Eastman,,dugald,49.88611,-96.83806,CGN,,,,,"",22,223,36.4,DEFER,"no grounded population"
MB-UNP-gordon,"Gordon",COMMUNITY,"Unincorporated Community",14,Interlake,,gordon,49.99917,-97.34333,CGN,,,,,"",19,187,36.4,DEFER,"no grounded population"
MB-UNP-hayfield,"Hayfield",COMMUNITY,"Community",07,Westman,,hayfield,49.67833,-100.05917,CGN,,,,,"",211,20,36.4,DEFER,"no grounded population"
MB-UNP-howden,"Howden",COMMUNITY,"Community",02,Eastman,,howden,49.71139,-97.13194,CGN,,,,,"",20,203,36.4,DEFER,"no grounded population"
MB-UNP-justice,"Justice",COMMUNITY,"Community",07,Westman,,justice,49.99611,-99.79917,CGN,,,,,"",191,20,36.4,DEFER,"no grounded population"
MB-UNP-la-barriere,"La Barrière",COMMUNITY,"Community",02,Eastman,,la-barriere,49.71306,-97.18944,CGN,,,,,"",21,199,36.4,DEFER,"no grounded population"
MB-UNP-less-crossing,"Less Crossing",COMMUNITY,"Unincorporated Community",13,Interlake,,less-crossing,50.06139,-96.99528,CGN,,,,,"",21,213,36.4,DEFER,"no grounded population"
MB-UNP-levine,"Levine",COMMUNITY,"Unincorporated Community",07,Westman,,levine,50.00278,-100.13194,CGN,,,,,"",215,22,36.4,DEFER,"no grounded population"
MB-UNP-narol,"Narol",COMMUNITY,"Community",13,Interlake,,narol,50.05500,-96.97750,CGN,,,,,"",21,214,36.4,DEFER,"no grounded population"
MB-UNP-smart,"Smart",COMMUNITY,"Unincorporated Community",07,Westman,,smart,50.00194,-100.05056,CGN,,,,,"",209,19,36.4,DEFER,"no grounded population"
MB-UNP-south-headingley,"South Headingley",COMMUNITY,"Unincorporated Community",11,Winnipeg Metro,,south-headingley,49.86333,-97.42194,CGN,,,,,"",21,181,36.4,DEFER,"no grounded population"
MB-UNP-sprucewoods,"Sprucewoods",COMMUNITY,"Community",07,Westman,,sprucewoods,49.82056,-99.65167,CGN,,,,,"",180,22,36.4,DEFER,"no grounded population"
MB-UNP-st-germain-south,"St. Germain South",COMMUNITY,"Community",02,Eastman,,st-germain-south,49.72222,-97.08833,CGN,,,,,"",20,206,36.4,DEFER,"no grounded population"
MB-UNP-west-pine-ridge,"West Pine Ridge",COMMUNITY,"Community",13,Interlake,,west-pine-ridge,49.99583,-96.91083,CGN,,,,,"",20,218,36.4,DEFER,"no grounded population"
MB-4620032,"Mountain (South)",CSD,"Community",20,Parkland,,mountain-south,,,,443,419,250,1615.42,"StatCan 98-10-0002",,,36.3,DEFER,"no verified coordinates"
MB-UNP-beresford,"Beresford",COMMUNITY,"Community",07,Westman,,beresford,49.73028,-100.19694,CGN,,,,,"",220,22,36.3,DEFER,"no grounded population"
MB-UNP-calrin,"Calrin",COMMUNITY,"Unincorporated Community",11,Winnipeg Metro,,calrin,49.83944,-97.47389,CGN,,,,,"",25,178,36.3,DEFER,"no grounded population"
MB-UNP-gonor,"Gonor",COMMUNITY,"Community",13,Interlake,,gonor,50.06972,-96.94583,CGN,,,,,"",24,216,36.3,DEFER,"no grounded population"
MB-UNP-gonor-station,"Gonor Station",COMMUNITY,"Unincorporated Community",13,Interlake,,gonor-station,50.05417,-96.91139,CGN,,,,,"",24,219,36.3,DEFER,"no grounded population"
MB-UNP-mcdonald,"McDonald",COMMUNITY,"Unincorporated Community",13,Interlake,,mcdonald,50.08083,-96.96944,CGN,,,,,"",24,215,36.3,DEFER,"no grounded population"
